,country,ISO,region,destination,value,latitude,longitude,dest_lat,dest_long
314,Croatia,HRV,Europe,Hungary,1,45.1,15.2,47.162494,19.503304
315,Croatia,HRV,Europe,Kosovo under UNSCR 1244,1,45.1,15.2,42.602636,20.902977
316,Croatia,HRV,Europe,Nigeria,1,45.1,15.2,9.081999,8.675277
317,Croatia,HRV,Europe,Pakistan,1,45.1,15.2,30.375321,69.345116
318,Croatia,HRV,Europe,Philippines,1,45.1,15.2,12.879721,121.774017
319,Croatia,HRV,Europe,Republic of Moldova,1,45.1,15.2,47.411631,28.369885
320,Croatia,HRV,Europe,Romania,4,45.1,15.2,45.943161,24.96676
321,Croatia,HRV,Europe,Serbia,3,45.1,15.2,44.016521,21.005859
322,Croatia,HRV,Europe,Thailand,1,45.1,15.2,15.870032,100.992541
323,Croatia,HRV,Europe,Total,234,45.1,15.2,NaN,NaN
324,Croatia,HRV,Europe,United States of America,1,45.1,15.2,37.09024,-95.712891
325,Cuba,CUB,Americas,Cuba,60,21.521757,-77.781167,21.521757,-77.781167
326,Cuba,CUB,Americas,Total,60,21.521757,-77.781167,NaN,NaN
327,Cyprus,CYP,Asia,Bangladesh,6,35.126413,33.429859,23.684994,90.356331
328,Cyprus,CYP,Asia,Belarus,4,35.126413,33.429859,53.709807,27.953389
329,Cyprus,CYP,Asia,Bulgaria,27,35.126413,33.429859,42.733883,25.48583
330,Cyprus,CYP,Asia,Cameroon,4,35.126413,33.429859,7.369722,12.354722
331,Cyprus,CYP,Asia,China,7,35.126413,33.429859,35.86166,104.195397
332,Cyprus,CYP,Asia,Cote d'Ivoire,2,35.126413,33.429859,7.539989,-5.54708
333,Cyprus,CYP,Asia,Cyprus,1,35.126413,33.429859,35.126413,33.429859
334,Cyprus,CYP,Asia,Dominican Republic,17,35.126413,33.429859,18.735693,-70.162651
335,Cyprus,CYP,Asia,Egypt,6,35.126413,33.429859,26.820553,30.802498
336,Cyprus,CYP,Asia,Eritrea,1,35.126413,33.429859,15.179384,39.782334
337,Cyprus,CYP,Asia,Estonia,2,35.126413,33.429859,58.595272,25.013607
338,Cyprus,CYP,Asia,Greece,2,35.126413,33.429859,39.074208,21.824312
339,Cyprus,CYP,Asia,Hungary,2,35.126413,33.429859,47.162494,19.503304
340,Cyprus,CYP,Asia,India,31,35.126413,33.429859,20.593684,78.96288
341,Cyprus,CYP,Asia,Kenya,1,35.126413,33.429859,-0.023559,37.906193
342,Cyprus,CYP,Asia,Latvia,2,35.126413,33.429859,56.879635,24.603189
343,Cyprus,CYP,Asia,Morocco,4,35.126413,33.429859,31.791702,-7.09262
344,Cyprus,CYP,Asia,Paraguay,1,35.126413,33.429859,-23.442503,-58.443832
345,Cyprus,CYP,Asia,Philippines,29,35.126413,33.429859,12.879721,121.774017
346,Cyprus,CYP,Asia,Republic of Moldova,22,35.126413,33.429859,47.411631,28.369885
347,Cyprus,CYP,Asia,Romania,140,35.126413,33.429859,45.943161,24.96676
348,Cyprus,CYP,Asia,Russian Federation,13,35.126413,33.429859,61.52401,105.318756
349,Cyprus,CYP,Asia,Sri Lanka,1,35.126413,33.429859,7.873054,80.771797
350,Cyprus,CYP,Asia,Syrian Arab Republic,2,35.126413,33.429859,34.802075,38.996815
351,Cyprus,CYP,Asia,Total,431,35.126413,33.429859,NaN,NaN
352,Cyprus,CYP,Asia,Ukraine,15,35.126413,33.429859,48.379433,31.16558
353,Cyprus,CYP,Asia,United Kingdom,1,35.126413,33.429859,55.378051,-3.435973
354,Cyprus,CYP,Asia,Uzbekistan,1,35.126413,33.429859,41.377491,64.585262
355,Cyprus,CYP,Asia,Vietnam,23,35.126413,33.429859,14.058324,108.277199
356,Czechia,CZE,Europe,Armenia,1,49.817492,15.472962,40.069099,45.038189
357,Czechia,CZE,Europe,Brazil,1,49.817492,15.472962,-14.235004,-51.92528
358,Czechia,CZE,Europe,Bulgaria,37,49.817492,15.472962,42.733883,25.48583
359,Czechia,CZE,Europe,Congo,2,49.817492,15.472962,-4.038333,21.758664
360,Czechia,CZE,Europe,Czechia,49,49.817492,15.472962,49.817492,15.472962
361,Czechia,CZE,Europe,Honduras,1,49.817492,15.472962,15.199999,-86.241905
362,Czechia,CZE,Europe,Hungary,1,49.817492,15.472962,47.162494,19.503304
363,Czechia,CZE,Europe,Kazakhstan,1,49.817492,15.472962,48.019573,66.923684
364,Czechia,CZE,Europe,Latvia,1,49.817492,15.472962,56.879635,24.603189
365,Czechia,CZE,Europe,Montenegro,1,49.817492,15.472962,42.708678,19.37439
366,Czechia,CZE,Europe,Nigeria,8,49.817492,15.472962,9.081999,8.675277
367,Czechia,CZE,Europe,Philippines,1,49.817492,15.472962,12.879721,121.774017
368,Czechia,CZE,Europe,Poland,1,49.817492,15.472962,51.919438,19.145136
369,Czechia,CZE,Europe,Republic of Moldova,8,49.817492,15.472962,47.411631,28.369885
370,Czechia,CZE,Europe,Romania,55,49.817492,15.472962,45.943161,24.96676
371,Czechia,CZE,Europe,Russian Federation,3,49.817492,15.472962,61.52401,105.318756
372,Czechia,CZE,Europe,Slovakia,12,49.817492,15.472962,48.669026,19.699024
373,Czechia,CZE,Europe,Sri Lanka,1,49.817492,15.472962,7.873054,80.771797
374,Czechia,CZE,Europe,State of Palestine,2,49.817492,15.472962,31.952162,35.233154
375,Czechia,CZE,Europe,Suriname,1,49.817492,15.472962,3.919305,-56.027783
376,Czechia,CZE,Europe,The former Yugoslav Republic of Macedonia,1,49.817492,15.472962,41.608635,21.745275
377,Czechia,CZE,Europe,Total,646,49.817492,15.472962,NaN,NaN
378,Czechia,CZE,Europe,Ukraine,56,49.817492,15.472962,48.379433,31.16558
379,Czechia,CZE,Europe,Uzbekistan,1,49.817492,15.472962,41.377491,64.585262
380,Czechia,CZE,Europe,Vietnam,3,49.817492,15.472962,14.058324,108.277199
381,Denmark,DNK,Europe,Afghanistan,3,56.26392,9.501785,33.93911,67.709953
382,Denmark,DNK,Europe,Bangladesh,1,56.26392,9.501785,23.684994,90.356331
383,Denmark,DNK,Europe,Belarus,1,56.26392,9.501785,53.709807,27.953389
384,Denmark,DNK,Europe,Benin,1,56.26392,9.501785,9.30769,2.315834
385,Denmark,DNK,Europe,Bolivia (Plurinational State of),1,56.26392,9.501785,-16.290154,-63.588653
386,Denmark,DNK,Europe,Brazil,6,56.26392,9.501785,-14.235004,-51.92528
387,Denmark,DNK,Europe,Bulgaria,4,56.26392,9.501785,42.733883,25.48583
388,Denmark,DNK,Europe,Burundi,1,56.26392,9.501785,-3.373056,29.918886
389,Denmark,DNK,Europe,Cameroon,3,56.26392,9.501785,7.369722,12.354722
390,Denmark,DNK,Europe,China,2,56.26392,9.501785,35.86166,104.195397
391,Denmark,DNK,Europe,Colombia,1,56.26392,9.501785,4.570868,-74.297333
392,Denmark,DNK,Europe,Congo,1,56.26392,9.501785,-4.038333,21.758664
393,Denmark,DNK,Europe,Cote d'Ivoire,2,56.26392,9.501785,7.539989,-5.54708
394,Denmark,DNK,Europe,Czechia,3,56.26392,9.501785,49.817492,15.472962
395,Denmark,DNK,Europe,Denmark,2,56.26392,9.501785,56.26392,9.501785
396,Denmark,DNK,Europe,Dominican Republic,1,56.26392,9.501785,18.735693,-70.162651
397,Denmark,DNK,Europe,Equatorial Guinea,1,56.26392,9.501785,1.650801,10.267895
398,Denmark,DNK,Europe,Eritrea,1,56.26392,9.501785,15.179384,39.782334
399,Denmark,DNK,Europe,Ethiopia,2,56.26392,9.501785,9.145,40.489673
400,Denmark,DNK,Europe,Gambia,2,56.26392,9.501785,13.443182,-15.310139
401,Denmark,DNK,Europe,Ghana,6,56.26392,9.501785,7.946527,-1.023194
402,Denmark,DNK,Europe,Guatemala,1,56.26392,9.501785,15.783471,-90.230759
403,Denmark,DNK,Europe,Honduras,1,56.26392,9.501785,15.199999,-86.241905
404,Denmark,DNK,Europe,Hungary,1,56.26392,9.501785,47.162494,19.503304
405,Denmark,DNK,Europe,India,1,56.26392,9.501785,20.593684,78.96288
406,Denmark,DNK,Europe,Iran (Islamic Republic of),1,56.26392,9.501785,32.427908,53.688046
407,Denmark,DNK,Europe,Kenya,4,56.26392,9.501785,-0.023559,37.906193
408,Denmark,DNK,Europe,Kosovo under UNSCR 1244,1,56.26392,9.501785,42.602636,20.902977
409,Denmark,DNK,Europe,Latvia,3,56.26392,9.501785,56.879635,24.603189
410,Denmark,DNK,Europe,Liberia,2,56.26392,9.501785,6.428055,-9.429499
411,Denmark,DNK,Europe,Lithuania,1,56.26392,9.501785,55.169438,23.881275
412,Denmark,DNK,Europe,Mali,1,56.26392,9.501785,17.570692,-3.996166
413,Denmark,DNK,Europe,Morocco,5,56.26392,9.501785,31.791702,-7.09262
414,Denmark,DNK,Europe,Myanmar,1,56.26392,9.501785,21.913965,95.956223
415,Denmark,DNK,Europe,Nepal,2,56.26392,9.501785,28.394857,84.124008
416,Denmark,DNK,Europe,Nicaragua,1,56.26392,9.501785,12.865416,-85.207229
417,Denmark,DNK,Europe,Nigeria,333,56.26392,9.501785,9.081999,8.675277
418,Denmark,DNK,Europe,Paraguay,1,56.26392,9.501785,-23.442503,-58.443832
419,Denmark,DNK,Europe,Poland,2,56.26392,9.501785,51.919438,19.145136
420,Denmark,DNK,Europe,Portugal,3,56.26392,9.501785,39.399872,-8.224454
421,Denmark,DNK,Europe,Romania,69,56.26392,9.501785,45.943161,24.96676
422,Denmark,DNK,Europe,Serbia,4,56.26392,9.501785,44.016521,21.005859
423,Denmark,DNK,Europe,Slovakia,6,56.26392,9.501785,48.669026,19.699024
424,Denmark,DNK,Europe,Slovenia,1,56.26392,9.501785,46.151241,14.995463
425,Denmark,DNK,Europe,Somalia,1,56.26392,9.501785,5.152149,46.199616
426,Denmark,DNK,Europe,Sudan,1,56.26392,9.501785,12.862807,30.217636
427,Denmark,DNK,Europe,Thailand,46,56.26392,9.501785,15.870032,100.992541
428,Denmark,DNK,Europe,The former Yugoslav Republic of Macedonia,1,56.26392,9.501785,41.608635,21.745275
429,Denmark,DNK,Europe,Total,693,56.26392,9.501785,NaN,NaN
430,Denmark,DNK,Europe,Tunisia,1,56.26392,9.501785,33.886917,9.537499
431,Denmark,DNK,Europe,Uganda,17,56.26392,9.501785,1.373333,32.290275
432,Denmark,DNK,Europe,Ukraine,4,56.26392,9.501785,48.379433,31.16558
433,Denmark,DNK,Europe,Venezuela (Bolivarian Republic of),2,56.26392,9.501785,6.42375,-66.58973
434,Denmark,DNK,Europe,Vietnam,4,56.26392,9.501785,14.058324,108.277199
435,Denmark,DNK,Europe,Zimbabwe,1,56.26392,9.501785,-19.015438,29.154857
436,Dominican Republic,DOM,Americas,China,2,18.735693,-70.162651,35.86166,104.195397
437,Dominican Republic,DOM,Americas,Colombia,22,18.735693,-70.162651,4.570868,-74.297333
438,Dominican Republic,DOM,Americas,Dominican Republic,499,18.735693,-70.162651,18.735693,-70.162651
439,Dominican Republic,DOM,Americas,Haiti,94,18.735693,-70.162651,18.971187,-72.285215
440,Dominican Republic,DOM,Americas,Nicaragua,25,18.735693,-70.162651,12.865416,-85.207229
441,Dominican Republic,DOM,Americas,Total,938,18.735693,-70.162651,NaN,NaN
442,Dominican Republic,DOM,Americas,Venezuela (Bolivarian Republic of),38,18.735693,-70.162651,6.42375,-66.58973
443,Ecuador,ECU,Americas,Colombia,67,-1.831239,-78.183406,4.570868,-74.297333
444,Ecuador,ECU,Americas,Cuba,3,-1.831239,-78.183406,21.521757,-77.781167
445,Ecuador,ECU,Americas,Dominican Republic,1,-1.831239,-78.183406,18.735693,-70.162651
446,Ecuador,ECU,Americas,Ecuador,440,-1.831239,-78.183406,-1.831239,-78.183406
447,Ecuador,ECU,Americas,Peru,1,-1.831239,-78.183406,-9.189967,-75.015152
448,Ecuador,ECU,Americas,Total,578,-1.831239,-78.183406,NaN,NaN
449,Ecuador,ECU,Americas,Venezuela (Bolivarian Republic of),8,-1.831239,-78.183406,6.42375,-66.58973
450,Egypt,EGY,Africa,Benin,1,26.820553,30.802498,9.30769,2.315834
451,Egypt,EGY,Africa,Egypt,371,26.820553,30.802498,26.820553,30.802498
452,Egypt,EGY,Africa,Eritrea,1,26.820553,30.802498,15.179384,39.782334
453,Egypt,EGY,Africa,Indonesia,14,26.820553,30.802498,-0.789275,113.921327
454,Egypt,EGY,Africa,Philippines,2,26.820553,30.802498,12.879721,121.774017
455,Egypt,EGY,Africa,Thailand,1,26.820553,30.802498,15.870032,100.992541
456,Egypt,EGY,Africa,Total,439,26.820553,30.802498,NaN,NaN
457,El Salvador,SLV,Americas,Argentina,1,13.794185,-88.89653,-38.416097,-63.616672
458,El Salvador,SLV,Americas,China,2,13.794185,-88.89653,35.86166,104.195397
459,El Salvador,SLV,Americas,Colombia,1,13.794185,-88.89653,4.570868,-74.297333
460,El Salvador,SLV,Americas,Costa Rica,1,13.794185,-88.89653,9.748917,-83.753428
461,El Salvador,SLV,Americas,Cuba,1,13.794185,-88.89653,21.521757,-77.781167
462,El Salvador,SLV,Americas,Dominican Republic,1,13.794185,-88.89653,18.735693,-70.162651
463,El Salvador,SLV,Americas,El Salvador,552,13.794185,-88.89653,13.794185,-88.89653
464,El Salvador,SLV,Americas,Guatemala,12,13.794185,-88.89653,15.783471,-90.230759
465,El Salvador,SLV,Americas,Honduras,9,13.794185,-88.89653,15.199999,-86.241905
466,El Salvador,SLV,Americas,Mexico,5,13.794185,-88.89653,23.634501,-102.552784
467,El Salvador,SLV,Americas,Nicaragua,8,13.794185,-88.89653,12.865416,-85.207229
468,El Salvador,SLV,Americas,Peru,1,13.794185,-88.89653,-9.189967,-75.015152
469,El Salvador,SLV,Americas,Total,831,13.794185,-88.89653,NaN,NaN
470,Estonia,EST,Europe,Estonia,28,58.595272,25.013607,58.595272,25.013607
471,Estonia,EST,Europe,Romania,1,58.595272,25.013607,45.943161,24.96676
472,Estonia,EST,Europe,Total,332,58.595272,25.013607,NaN,NaN
473,Fiji,FJI,Oceania,Fiji,1,-16.578193,179.414413,-16.578193,179.414413
474,Fiji,FJI,Oceania,Thailand,1,-16.578193,179.414413,15.870032,100.992541
475,Fiji,FJI,Oceania,Total,6,-16.578193,179.414413,NaN,NaN
476,Finland,FIN,Europe,Afghanistan,27,61.92411,25.748151,33.93911,67.709953
477,Finland,FIN,Europe,Angola,1,61.92411,25.748151,-11.202692,17.873887
478,Finland,FIN,Europe,Bangladesh,16,61.92411,25.748151,23.684994,90.356331
479,Finland,FIN,Europe,Belarus,2,61.92411,25.748151,53.709807,27.953389
480,Finland,FIN,Europe,Burkina Faso,1,61.92411,25.748151,12.238333,-1.561593
481,Finland,FIN,Europe,Cambodia,1,61.92411,25.748151,12.565679,104.990963
482,Finland,FIN,Europe,Cameroon,3,61.92411,25.748151,7.369722,12.354722
483,Finland,FIN,Europe,China,5,61.92411,25.748151,35.86166,104.195397
484,Finland,FIN,Europe,Colombia,1,61.92411,25.748151,4.570868,-74.297333
485,Finland,FIN,Europe,Congo,3,61.92411,25.748151,-4.038333,21.758664
486,Finland,FIN,Europe,Cote d'Ivoire,1,61.92411,25.748151,7.539989,-5.54708
487,Finland,FIN,Europe,Czechia,1,61.92411,25.748151,49.817492,15.472962
488,Finland,FIN,Europe,Dominican Republic,1,61.92411,25.748151,18.735693,-70.162651
489,Finland,FIN,Europe,Egypt,1,61.92411,25.748151,26.820553,30.802498
490,Finland,FIN,Europe,Eritrea,2,61.92411,25.748151,15.179384,39.782334
491,Finland,FIN,Europe,Estonia,6,61.92411,25.748151,58.595272,25.013607
492,Finland,FIN,Europe,Ethiopia,6,61.92411,25.748151,9.145,40.489673
493,Finland,FIN,Europe,Finland,9,61.92411,25.748151,61.92411,25.748151
494,Finland,FIN,Europe,Gambia,2,61.92411,25.748151,13.443182,-15.310139
495,Finland,FIN,Europe,Ghana,5,61.92411,25.748151,7.946527,-1.023194
496,Finland,FIN,Europe,Guinea,2,61.92411,25.748151,9.945587,-9.696645
497,Finland,FIN,Europe,India,13,61.92411,25.748151,20.593684,78.96288
498,Finland,FIN,Europe,Iran (Islamic Republic of),3,61.92411,25.748151,32.427908,53.688046
499,Finland,FIN,Europe,Iraq,20,61.92411,25.748151,33.223191,43.679291
500,Finland,FIN,Europe,Jordan,1,61.92411,25.748151,30.585164,36.238414
501,Finland,FIN,Europe,Kenya,1,61.92411,25.748151,-0.023559,37.906193
502,Finland,FIN,Europe,Kosovo under UNSCR 1244,1,61.92411,25.748151,42.602636,20.902977
503,Finland,FIN,Europe,Kyrgyzstan,2,61.92411,25.748151,41.20438,74.766098
504,Finland,FIN,Europe,Latvia,1,61.92411,25.748151,56.879635,24.603189
505,Finland,FIN,Europe,Liberia,1,61.92411,25.748151,6.428055,-9.429499
506,Finland,FIN,Europe,Mali,1,61.92411,25.748151,17.570692,-3.996166
507,Finland,FIN,Europe,Morocco,4,61.92411,25.748151,31.791702,-7.09262
508,Finland,FIN,Europe,Myanmar,1,61.92411,25.748151,21.913965,95.956223
509,Finland,FIN,Europe,Namibia,1,61.92411,25.748151,-22.95764,18.49041
510,Finland,FIN,Europe,Nepal,3,61.92411,25.748151,28.394857,84.124008
511,Finland,FIN,Europe,Nigeria,106,61.92411,25.748151,9.081999,8.675277
512,Finland,FIN,Europe,Others,1,61.92411,25.748151,NaN,NaN
513,Finland,FIN,Europe,Pakistan,2,61.92411,25.748151,30.375321,69.345116
514,Finland,FIN,Europe,Peru,1,61.92411,25.748151,-9.189967,-75.015152
515,Finland,FIN,Europe,Philippines,8,61.92411,25.748151,12.879721,121.774017
516,Finland,FIN,Europe,Poland,1,61.92411,25.748151,51.919438,19.145136
517,Finland,FIN,Europe,Romania,7,61.92411,25.748151,45.943161,24.96676
518,Finland,FIN,Europe,Russian Federation,10,61.92411,25.748151,61.52401,105.318756
519,Finland,FIN,Europe,Rwanda,1,61.92411,25.748151,-1.940278,29.873888
520,Finland,FIN,Europe,Senegal,1,61.92411,25.748151,14.497401,-14.452362
521,Finland,FIN,Europe,Serbia,1,61.92411,25.748151,44.016521,21.005859
522,Finland,FIN,Europe,Slovakia,1,61.92411,25.748151,48.669026,19.699024
523,Finland,FIN,Europe,Somalia,45,61.92411,25.748151,5.152149,46.199616
524,Finland,FIN,Europe,Sri Lanka,3,61.92411,25.748151,7.873054,80.771797
525,Finland,FIN,Europe,Thailand,48,61.92411,25.748151,15.870032,100.992541
526,Finland,FIN,Europe,Togo,2,61.92411,25.748151,8.619543,0.824782
527,Finland,FIN,Europe,Total,539,61.92411,25.748151,NaN,NaN
528,Finland,FIN,Europe,Turkey,2,61.92411,25.748151,38.963745,35.243322
529,Finland,FIN,Europe,Uganda,1,61.92411,25.748151,1.373333,32.290275
530,Finland,FIN,Europe,Ukraine,8,61.92411,25.748151,48.379433,31.16558
531,Finland,FIN,Europe,Vietnam,34,61.92411,25.748151,14.058324,108.277199
532,Finland,FIN,Europe,Zambia,1,61.92411,25.748151,-13.133897,27.849332
533,France,FRA,Europe,Albania,17,46.227638,2.213749,41.153332,20.168331
534,France,FRA,Europe,Algeria,126,46.227638,2.213749,28.033886,1.659626
535,France,FRA,Europe,Angola,1,46.227638,2.213749,-11.202692,17.873887
536,France,FRA,Europe,Argentina,3,46.227638,2.213749,-38.416097,-63.616672
537,France,FRA,Europe,Austria,1,46.227638,2.213749,47.516231,14.550072
538,France,FRA,Europe,Bangladesh,15,46.227638,2.213749,23.684994,90.356331
539,France,FRA,Europe,Belgium,2,46.227638,2.213749,50.503887,4.469936
540,France,FRA,Europe,Benin,1,46.227638,2.213749,9.30769,2.315834
541,France,FRA,Europe,Bolivia (Plurinational State of),2,46.227638,2.213749,-16.290154,-63.588653
542,France,FRA,Europe,Bosnia and Herzegovina,1,46.227638,2.213749,43.915886,17.679076
543,France,FRA,Europe,Brazil,249,46.227638,2.213749,-14.235004,-51.92528
544,France,FRA,Europe,Bulgaria,330,46.227638,2.213749,42.733883,25.48583
545,France,FRA,Europe,Burkina Faso,1,46.227638,2.213749,12.238333,-1.561593
546,France,FRA,Europe,Cameroon,149,46.227638,2.213749,7.369722,12.354722
547,France,FRA,Europe,China,448,46.227638,2.213749,35.86166,104.195397
548,France,FRA,Europe,Colombia,25,46.227638,2.213749,4.570868,-74.297333
549,France,FRA,Europe,Congo,1,46.227638,2.213749,-4.038333,21.758664
550,France,FRA,Europe,Cote d'Ivoire,3,46.227638,2.213749,7.539989,-5.54708
551,France,FRA,Europe,Cuba,1,46.227638,2.213749,21.521757,-77.781167
552,France,FRA,Europe,Czechia,2,46.227638,2.213749,49.817492,15.472962
553,France,FRA,Europe,Denmark,1,46.227638,2.213749,56.26392,9.501785
554,France,FRA,Europe,Dominican Republic,41,46.227638,2.213749,18.735693,-70.162651
555,France,FRA,Europe,Ecuador,12,46.227638,2.213749,-1.831239,-78.183406
556,France,FRA,Europe,France,1527,46.227638,2.213749,46.227638,2.213749
557,France,FRA,Europe,Gabon,1,46.227638,2.213749,-0.803689,11.609444
558,France,FRA,Europe,Gambia,1,46.227638,2.213749,13.443182,-15.310139
559,France,FRA,Europe,Germany,7,46.227638,2.213749,51.165691,10.451526
560,France,FRA,Europe,Ghana,15,46.227638,2.213749,7.946527,-1.023194
561,France,FRA,Europe,Guinea,40,46.227638,2.213749,9.945587,-9.696645
562,France,FRA,Europe,Hungary,49,46.227638,2.213749,47.162494,19.503304
563,France,FRA,Europe,Iran (Islamic Republic of),1,46.227638,2.213749,32.427908,53.688046
564,France,FRA,Europe,Italy,1,46.227638,2.213749,41.87194,12.56738
565,France,FRA,Europe,Japan,1,46.227638,2.213749,36.204824,138.252924
566,France,FRA,Europe,Lao People's Democratic Republic,1,46.227638,2.213749,19.85627,102.495496
567,France,FRA,Europe,Liberia,1,46.227638,2.213749,6.428055,-9.429499
568,France,FRA,Europe,Lithuania,1,46.227638,2.213749,55.169438,23.881275
569,France,FRA,Europe,Madagascar,13,46.227638,2.213749,-18.766947,46.869107
570,France,FRA,Europe,Mauritius,16,46.227638,2.213749,-20.348404,57.552152
571,France,FRA,Europe,Morocco,151,46.227638,2.213749,31.791702,-7.09262
572,France,FRA,Europe,Nigeria,440,46.227638,2.213749,9.081999,8.675277
573,France,FRA,Europe,Others,144,46.227638,2.213749,NaN,NaN
574,France,FRA,Europe,Paraguay,2,46.227638,2.213749,-23.442503,-58.443832
575,France,FRA,Europe,Peru,26,46.227638,2.213749,-9.189967,-75.015152
576,France,FRA,Europe,Poland,43,46.227638,2.213749,51.919438,19.145136
577,France,FRA,Europe,Portugal,13,46.227638,2.213749,39.399872,-8.224454
578,France,FRA,Europe,Republic of Moldova,2,46.227638,2.213749,47.411631,28.369885
579,France,FRA,Europe,Romania,738,46.227638,2.213749,45.943161,24.96676
580,France,FRA,Europe,Russian Federation,56,46.227638,2.213749,61.52401,105.318756
581,France,FRA,Europe,Senegal,2,46.227638,2.213749,14.497401,-14.452362
582,France,FRA,Europe,Serbia,2,46.227638,2.213749,44.016521,21.005859
583,France,FRA,Europe,Sierra Leone,47,46.227638,2.213749,8.460555,-11.779889
584,France,FRA,Europe,Spain,3,46.227638,2.213749,40.463667,-3.74922
585,France,FRA,Europe,Switzerland,1,46.227638,2.213749,46.818188,8.227512
586,France,FRA,Europe,Thailand,17,46.227638,2.213749,15.870032,100.992541
587,France,FRA,Europe,Togo,1,46.227638,2.213749,8.619543,0.824782
588,France,FRA,Europe,Total,2948,46.227638,2.213749,NaN,NaN
589,France,FRA,Europe,Tunisia,2,46.227638,2.213749,33.886917,9.537499
590,France,FRA,Europe,Ukraine,7,46.227638,2.213749,48.379433,31.16558
591,France,FRA,Europe,United Kingdom,1,46.227638,2.213749,55.378051,-3.435973
592,France,FRA,Europe,Venezuela (Bolivarian Republic of),2,46.227638,2.213749,6.42375,-66.58973
593,France,FRA,Europe,Vietnam,2,46.227638,2.213749,14.058324,108.277199
594,Gambia,GMB,Africa,Benin,1,13.443182,-15.310139,9.30769,2.315834
595,Gambia,GMB,Africa,Gambia,1,13.443182,-15.310139,13.443182,-15.310139
596,Gambia,GMB,Africa,Ghana,1,13.443182,-15.310139,7.946527,-1.023194
597,Gambia,GMB,Africa,Guinea,1,13.443182,-15.310139,9.945587,-9.696645
598,Gambia,GMB,Africa,Guinea-Bissau,1,13.443182,-15.310139,11.803749,-15.180413
599,Gambia,GMB,Africa,Liberia,1,13.443182,-15.310139,6.428055,-9.429499
600,Gambia,GMB,Africa,Nigeria,1,13.443182,-15.310139,9.081999,8.675277
601,Gambia,GMB,Africa,Senegal,1,13.443182,-15.310139,14.497401,-14.452362
602,Gambia,GMB,Africa,Sierra Leone,1,13.443182,-15.310139,8.460555,-11.779889
603,Georgia,GEO,Asia,Georgia,2,42.315407,43.356892,42.315407,43.356892
604,Georgia,GEO,Asia,Total,121,42.315407,43.356892,NaN,NaN
605,Georgia,GEO,Asia,Uzbekistan,2,42.315407,43.356892,41.377491,64.585262
606,Germany,DEU,Europe,Afghanistan,31,51.165691,10.451526,33.93911,67.709953
607,Germany,DEU,Europe,Albania,10,51.165691,10.451526,41.153332,20.168331
608,Germany,DEU,Europe,Algeria,2,51.165691,10.451526,28.033886,1.659626
609,Germany,DEU,Europe,Armenia,1,51.165691,10.451526,40.069099,45.038189
610,Germany,DEU,Europe,Austria,2,51.165691,10.451526,47.516231,14.550072
611,Germany,DEU,Europe,Azerbaijan,1,51.165691,10.451526,40.143105,47.576927
612,Germany,DEU,Europe,Bangladesh,10,51.165691,10.451526,23.684994,90.356331
613,Germany,DEU,Europe,Belarus,1,51.165691,10.451526,53.709807,27.953389
614,Germany,DEU,Europe,Belgium,1,51.165691,10.451526,50.503887,4.469936
615,Germany,DEU,Europe,Benin,2,51.165691,10.451526,9.30769,2.315834
616,Germany,DEU,Europe,Bolivia (Plurinational State of),1,51.165691,10.451526,-16.290154,-63.588653
617,Germany,DEU,Europe,Bosnia and Herzegovina,27,51.165691,10.451526,43.915886,17.679076
618,Germany,DEU,Europe,Brazil,11,51.165691,10.451526,-14.235004,-51.92528
619,Germany,DEU,Europe,Bulgaria,1125,51.165691,10.451526,42.733883,25.48583
620,Germany,DEU,Europe,Cabo Verde,1,51.165691,10.451526,16.002082,-24.013197
621,Germany,DEU,Europe,Cambodia,1,51.165691,10.451526,12.565679,104.990963
622,Germany,DEU,Europe,Cameroon,6,51.165691,10.451526,7.369722,12.354722
623,Germany,DEU,Europe,China,40,51.165691,10.451526,35.86166,104.195397
624,Germany,DEU,Europe,Colombia,1,51.165691,10.451526,4.570868,-74.297333
625,Germany,DEU,Europe,Congo,3,51.165691,10.451526,-4.038333,21.758664
626,Germany,DEU,Europe,Cote d'Ivoire,1,51.165691,10.451526,7.539989,-5.54708
627,Germany,DEU,Europe,Croatia,7,51.165691,10.451526,45.1,15.2
628,Germany,DEU,Europe,Cuba,1,51.165691,10.451526,21.521757,-77.781167
629,Germany,DEU,Europe,Czechia,156,51.165691,10.451526,49.817492,15.472962
630,Germany,DEU,Europe,Dominican Republic,3,51.165691,10.451526,18.735693,-70.162651
631,Germany,DEU,Europe,Ecuador,1,51.165691,10.451526,-1.831239,-78.183406
632,Germany,DEU,Europe,Estonia,2,51.165691,10.451526,58.595272,25.013607
633,Germany,DEU,Europe,Ethiopia,1,51.165691,10.451526,9.145,40.489673
634,Germany,DEU,Europe,France,1,51.165691,10.451526,46.227638,2.213749
635,Germany,DEU,Europe,Gambia,3,51.165691,10.451526,13.443182,-15.310139
636,Germany,DEU,Europe,Germany,1348,51.165691,10.451526,51.165691,10.451526
637,Germany,DEU,Europe,Ghana,16,51.165691,10.451526,7.946527,-1.023194
638,Germany,DEU,Europe,Greece,4,51.165691,10.451526,39.074208,21.824312
639,Germany,DEU,Europe,Guinea,6,51.165691,10.451526,9.945587,-9.696645
